Gene	DE.2008Dataset	DE.2012Dataset	logFC.08	AveExpr.08	t.08	P.Value.08	adj.P.Val.08	B.08	logFC.12	AveExpr.12	t.12	P.Value.12	adj.P.Val.12	B.12	DE.fishercomb	DE.invnorm	H_FC_08	H_FC_12	signFC	DE	DE.fishercomb_adjP	DE.invnorm_adj_P
TAMM41	NA	NA	NA	NA	NA	NA	NA	NA	0.00928754222513439	0.555371548847773	0.0641864239121484	0.949424828037023	0.983430210551413	-5.97644595876896	NA	NA	NA	NA	NA	NA	NA	NA
TANC1	NA	NA	0.516829121919483	5.10540248947879	2.06235648566439	0.0570369696364178	0.444982955629582	-4.69265293134136	0.311329652856422	4.90942874297785	2.2690055078166	0.0338545963937738	0.189720203079746	-4.30545813454815	NA	NA	NA	NA	NA	NA	NA	NA
TANC2	NA	NA	1.59514226030485	1.02634020996781	2.27660011556709	0.0379848577921059	0.377451054577527	-3.62528373507971	0.455637633381291	1.5811526723602	1.62937020534185	0.118045284901327	0.377376831592929	-4.94275586746687	NA	NA	NA	NA	NA	NA	NA	NA
TANGO2	NA	NA	0.220429506072452	1.26924558842344	0.323298223543847	0.750956714413369	0.929288425815266	-5.71145392377973	-0.246370842023101	1.03672200275915	-1.29169911893518	0.210404873000781	0.514017960769652	-5.28955646712072	NA	NA	NA	NA	NA	NA	NA	NA
TANGO6	NA	NA	-0.621889745770255	2.32878221659403	-0.696203817648775	0.49700536967208	0.835073828662089	-5.79492715006958	-0.245305646980748	3.54996684890268	-2.11841236197638	0.0461515624693003	0.22630417872731	-4.47069900716343	NA	NA	NA	NA	NA	NA	NA	NA
TANK	NA	NA	-0.421341156557484	5.79807017880892	-1.98940365241791	0.0653138577802741	0.461327664656671	-4.88071827203955	-0.0734381793606973	5.25242396645563	-0.487450713618244	0.630955296051393	0.84483180955378	-6.5643608555946	NA	NA	NA	NA	NA	NA	NA	NA
TAOK1	NA	NA	-0.189861479359692	4.05581270007858	-0.436975241139497	0.668388088141907	0.903184495995562	-6.39465369784579	0.144654911165949	3.96007235248929	1.36554152456638	0.186436999275094	0.483885329382026	-5.68839919906938	NA	NA	NA	NA	NA	NA	NA	NA
TAOK2	NA	NA	-0.201485064151369	5.37912165067405	-0.767597898298277	0.454704216293074	0.819178530289814	-6.38567337480027	-0.0802243540731906	5.78409631352977	-0.403818327695199	0.69040186875886	0.8749617430455	-6.60025494013438	NA	NA	NA	NA	NA	NA	NA	NA
TAOK3	NA	NA	-0.0223300860869458	4.09186005297098	-0.0741411839197218	0.941883026705992	0.986065365462705	-6.4960447418226	0.316795777244554	3.85914172947817	2.66061550840098	0.0145793092925075	0.11286462753792	-3.4643588673447	NA	NA	NA	NA	NA	NA	NA	NA
TAP1	NA	NA	0.428562725981154	-0.298302993245728	0.301759328354695	0.767001198586516	0.935181117591959	-5.47389235901009	-0.475209369401138	0.62971418440599	-1.24441598013774	0.226966301717344	0.534048137864981	-5.25758291197445	NA	NA	NA	NA	NA	NA	NA	NA
TAP2	NA	NA	0.387858123975985	3.82732868401636	0.678561361845526	0.507805869455363	0.836883751994238	-6.20499180157142	-0.455130151697986	3.55519016201908	-1.51597184410136	0.1443367554989	0.419714999161543	-5.43564269624387	NA	NA	NA	NA	NA	NA	NA	NA
TAPBP	NA	NA	-0.201516446739983	4.36879853335439	-0.372162177659461	0.715005498474748	0.917639056144978	-6.481338524426	-0.205416674660493	5.30649004852159	-1.21430541503695	0.238021350380646	0.54721357510024	-5.9519647688003	NA	NA	NA	NA	NA	NA	NA	NA
TAPT1	NA	NA	-0.177526083463897	6.9124508900625	-0.649917443464401	0.525627395702201	0.843366058403814	-6.55145506289945	0.132205209730829	7.0665529994626	0.793442840239193	0.436335039048546	0.716159560573029	-6.31869958625926	NA	NA	NA	NA	NA	NA	NA	NA
TARBP1	NA	NA	-0.772661006608736	3.02504309751447	-1.49804128404881	0.154981131724955	0.615505080265394	-5.12754408600089	-0.0805204566868913	3.97867599868315	-1.05455523126776	0.303532136989024	0.609773873720394	-6.05186834492714	NA	NA	NA	NA	NA	NA	NA	NA
TARBP2	NA	NA	0.036097429388545	5.88496946249872	0.144129368045363	0.88732724333825	0.969409926410955	-6.71736639119356	0.0706552986853852	5.64358407411636	0.678874729913071	0.504581829113804	0.7660831537024	-6.45111060138142	NA	NA	NA	NA	NA	NA	NA	NA
TARDBP	0	1	-0.419801403534278	5.04560197418211	-2.2086031633455	0.0432715036007615	0.395274564164066	-4.4434062835097	-0.380861441973313	5.52097997130227	-3.72822838653661	0.00123081398674132	0.0242404508164074	-1.20289734759989	1	1	-0.419801403534278	-0.380861441973313	-1	0	0.0126418530900251	0.00770361132970777
TARS1	NA	NA	0.535877069534715	4.35067291664899	2.18251648666295	0.0454758376771156	0.407987474855878	-4.38743344406493	-0.383484283614997	4.54647825731082	-1.67285575414607	0.109090335755164	0.361322615396549	-5.30516195177855	NA	NA	NA	NA	NA	NA	NA	NA
TAS1R2	NA	NA	-0.68810487541357	0.359271612003238	-0.728867559416107	0.477369690990804	0.826842445389727	-5.36588581537192	-0.487117512132155	-1.64106156043203	-1.05771041295725	0.302124048958445	0.607743539241612	-4.94358718381312	NA	NA	NA	NA	NA	NA	NA	NA
TASOR	NA	NA	-0.73445262214177	4.27234194981139	-2.14605891095978	0.0487314737585243	0.421115095249534	-4.43914851591108	0.00621849761908244	4.9661655028151	0.0556043855157326	0.956179117544967	0.98642527249174	-6.67824847728955	NA	NA	NA	NA	NA	NA	NA	NA
TASOR2	NA	NA	-0.342363416992861	4.1302898755668	-1.11491171146334	0.282526906949897	0.725444781133091	-5.88571162371875	-0.127765711704203	3.39703640592167	-1.2003026705551	0.243299329782107	0.551792020758382	-5.81922897030909	NA	NA	NA	NA	NA	NA	NA	NA
TASP1	0	1	-0.506048945911552	2.22899526830262	-1.28483951640707	0.218439591139784	0.679535669236382	-5.20868103421726	-0.839697221471805	3.12608290379612	-6.86408662816027	8.43356286228269e-07	0.000243409491331203	5.94095854436263	1	1	-0.506048945911552	-0.839697221471805	-1	0	0.000311266197191454	0.000705118608657599
TAT	NA	NA	-0.204343962314221	11.0339841666676	-0.966736755358874	0.349087079225008	0.770136900934186	-6.2402134710017	0.153346718738407	9.02733796930303	0.560444644782843	0.581067420577488	0.814678015488025	-6.37904054090853	NA	NA	NA	NA	NA	NA	NA	NA
TATDN3	NA	NA	-1.7319347269519	-1.63868628172809	-1.68535568010444	0.112716355533692	0.554876977338291	-4.30158183592007	-0.391993118789447	0.428955444466325	-1.7834476108739	0.0888773462843013	0.322879238087853	-4.50504647576669	NA	NA	NA	NA	NA	NA	NA	NA
TAX1BP1	NA	NA	-0.172452907917204	6.62789413229924	-0.817811362413019	0.426334139048798	0.805743158077907	-6.41934960476809	0.0949134026676095	7.28782762337907	0.651855459208078	0.521518664705114	0.77769043910149	-6.41046344037053	NA	NA	NA	NA	NA	NA	NA	NA
TAX1BP3	NA	NA	0.355127006761862	4.21327780869773	1.17693223297902	0.257659550511919	0.703623269914157	-5.83101061072853	0.0374570667461143	3.75760532199611	0.225166458062725	0.824012006415718	0.931921415719845	-6.55712481895446	NA	NA	NA	NA	NA	NA	NA	NA
TAZ	NA	NA	0.22524785083162	3.0009489915995	0.666043583750558	0.51555086899055	0.840119913268337	-6.00149586168552	0.132326555582682	2.63941992222053	1.25616922079546	0.222759157170318	0.529068521222077	-5.63151016793217	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D1	0	0	3.09623245004473	1.24892490178575	4.61956513161361	0.000338376222295197	0.0539214889845285	0.237308020576188	0.0251015511020043	1.54854044052979	0.120674398624528	0.905088470204722	0.962282650021207	-6.18613950767306	1	0	3.09623245004473	0.0251015511020043	1	0	0.0365292942976449	0.413818407915953
TBC1D10A	NA	NA	0.626666303271529	4.7620061228854	2.37264969922645	0.0315412467959588	0.348933461223557	-4.1088711603173	0.147246752320329	4.78915103091616	0.886201492967558	0.385478713577401	0.680303695198175	-6.27487096377034	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D10B	NA	NA	-0.453192201391291	2.46950947031626	-1.10414467263233	0.287021448986111	0.729569666688455	-5.47373154048732	0.105027364449932	2.48702618895479	0.691989677738726	0.496474155964997	0.759929409187281	-6.13741493395394	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D10C	NA	NA	0.516558208008111	1.69544160325172	0.790715403685481	0.441499494174399	0.812024495453568	-5.56395890915514	0.164222888583728	2.54572677522486	0.789983979869704	0.438308658895261	0.717128845738726	-6.07577005411224	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D15	NA	NA	-0.27294412997364	4.80393032426015	-1.25179047936944	0.22991785752548	0.685482721343833	-5.84130594411003	-0.172993906160981	5.84904506140981	-1.58092968883328	0.128740261269636	0.396032666768139	-5.46568322157248	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D16	NA	NA	-0.242181693092362	1.62973475929861	-0.510708056986724	0.617029030332364	0.882135485706018	-5.71264724281211	-0.10776238310762	2.42286283120481	-0.301346536812545	0.766094264592307	0.908945682178046	-6.32035380918503	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D17	NA	NA	-0.346292226868921	5.55555952252489	-1.76790175993762	0.097516763697194	0.532713859210382	-5.2158345664905	0.0536172711806309	5.2632258784562	0.33664837896071	0.739700791796525	0.89899125201412	-6.62792627736973	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D19	NA	NA	-0.553494250050707	0.759443173029837	-0.492549809444135	0.629500564768031	0.886969978536045	-5.55398430085646	0.346856077368442	1.69118390094597	2.22319679375357	0.0372348040168219	0.200124937343299	-3.99421282542102	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D2	NA	NA	-0.04314017207559	2.23586438980837	-0.0871878758446779	0.931681676649545	0.983592258751823	-5.99313220114596	-0.406000131137199	2.74768591830578	-2.21775084364309	0.0376565160697562	0.201303349021135	-4.17572844469943	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D20	NA	NA	-0.0182335180549498	1.78171958873025	-0.0324358174045462	0.974554475541285	0.994709166145308	-5.88624146729841	-0.046229372246317	1.79558315383505	-0.266118218502181	0.792726258678376	0.918581410198491	-6.20804277750362	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D22A	NA	NA	-0.198712037804244	5.05469414438467	-0.737351358080599	0.472347192178245	0.825044881726123	-6.37410106080145	0.0195858934300359	5.33049748418059	0.13730665492756	0.892087672584641	0.957577636301964	-6.67719248195446	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D22B	NA	NA	0.0985874797279307	1.57827736310776	0.148075609871313	0.884265922572937	0.968355533456985	-5.82383488390058	-0.208213754690694	1.57991471453353	-1.72694762736105	0.098761168128783	0.34146688873543	-4.80165951201396	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D23	NA	NA	-0.347266336852967	3.86689603342377	-0.946434248599778	0.359005555852216	0.774975426335488	-5.99742391575923	0.059097138226794	4.79632477676794	0.842049189656013	0.409185212527106	0.699473087180605	-6.3134133608174	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D24	NA	NA	-0.609712683827882	2.85388748916028	-1.97062517763182	0.0676143351515242	0.46591368093082	-4.40164000402776	-0.0139220548184782	2.49182820016963	-0.11724284121332	0.907774311131104	0.963808937899718	-6.37254506619809	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D25	NA	NA	0.769103981120398	1.55294545904174	1.13087948220584	0.275958605800755	0.721708152267746	-5.22883811726792	-0.155065901764705	1.51144112782777	-0.607185833749402	0.550193920682819	0.795636995684049	-6.00243035612281	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D2B	NA	NA	-0.0136243746419344	4.48325670734769	-0.0256413107100277	0.979883276196731	0.996268772900756	-6.57106850489636	0.203136573693661	5.03329376458845	1.25318935632217	0.223820115763459	0.530050375095612	-5.90067068003771	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D30	NA	NA	1.12196612084348	1.4234419528947	1.7652978538316	0.0979672527244482	0.533390871395985	-4.43292477658484	0.529838048380703	1.72768300833118	2.92620582419618	0.00803347103198415	0.0777490666989646	-2.63115645535462	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D31	NA	NA	-0.695706607350432	0.718202834076484	-0.703955218865578	0.492303041357547	0.83306447052824	-5.43251287667975	0.318844269958476	2.18307230733656	1.85459278031334	0.0776563105444277	0.302145650435868	-4.70690974139011	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D4	NA	NA	0.225884530046816	4.96959257182868	1.1049454951566	0.28668533467543	0.729518097176577	-6.02489740688404	0.176701072672615	4.50277336148094	1.2726013833044	0.216977829531368	0.521988620967533	-5.85183802053489	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D5	NA	NA	-0.461773044586991	4.11531694435103	-1.7981986131497	0.0924079920830077	0.52464585090612	-4.97680661948323	-0.322006375037021	4.94907436063059	-1.63632870044367	0.116572035836899	0.374714274121369	-5.37998774394006	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D8	NA	NA	0.155129699130278	4.15700455589583	0.483502866119236	0.635758338944039	0.890055506957391	-6.39191234068398	0.0787108759907182	4.24030014732231	0.685450757551833	0.500507188801643	0.763350162925017	-6.39567673115585	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D8B	NA	NA	-0.493229732837286	5.37406075316241	-2.82462373925634	0.0128599737300759	0.240863340423843	-3.34297647338432	-0.133365203259217	5.24012564807069	-1.33428464265813	0.196305402325284	0.496198531106629	-5.80517943037366	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D9	NA	NA	-0.595607594889501	2.83452954666791	-0.956094433131534	0.3542620709847	0.771266658040166	-5.70790024190649	-0.0432328394861008	3.86741659516278	-0.369534843409057	0.715404708320447	0.88672636046726	-6.52670293362408	NA	NA	NA	NA	NA	NA	NA	NA
TBC1D9B	0	0	-0.56087733322896	5.0159022532915	-1.99648094317423	0.0644654575641592	0.458564927702871	-4.79862262996004	-0.260154533237948	5.38932747812883	-3.13129689314847	0.00501725282070585	0.0582108960669353	-2.54664271032568	1	1	-0.56087733322896	-0.260154533237948	-1	0	0.0378445215914441	0.0249742899590242
TBCA	NA	NA	-1.52456647620691	0.356451036444991	-1.39518253340077	0.18338465936678	0.64910931857554	-4.77074829473749	-0.319928235253256	2.85978382164079	-2.27839150302981	0.0331976711911392	0.187946486057014	-4.08181795078289	NA	NA	NA	NA	NA	NA	NA	NA
TBCB	NA	NA	-0.33605238119639	3.05880570157515	-0.700300079255185	0.494517119147494	0.833812829897304	-5.99388298201501	-0.0489015404670878	3.76820772152539	-0.382783774861849	0.705701554330857	0.882310633028301	-6.50953305008836	NA	NA	NA	NA	NA	NA	NA	NA
TBCC	NA	NA	0.167623196143599	1.36170638862305	0.334261190450289	0.742835180509865	0.92602327378813	-5.72909324179183	0.0218599024974671	2.17517094339975	0.134653427028049	0.894159614422743	0.95916281838509	-6.30967035510075	NA	NA	NA	NA	NA	NA	NA	NA
TBCCD1	NA	NA	-1.64935117932197	-0.496707868900871	-1.70290011749483	0.109323201762275	0.549627548342224	-4.33495625382369	-0.262540977907279	1.16663670919647	-1.53779367422171	0.138932197567781	0.411859191269648	-4.99948935888969	NA	NA	NA	NA	NA	NA	NA	NA
TBCD	NA	NA	-0.0943932832548713	4.24315105967963	-0.321012460272765	0.752653922888093	0.929451315260476	-6.4765951471084	-0.246472831821857	4.39942250002106	-2.40527740959194	0.025394356562062	0.159610609558849	-4.01994320630172	NA	NA	NA	NA	NA	NA	NA	NA
TBCE	NA	NA	-0.951155614904914	1.51095708540931	-1.18161308748424	0.2558527343468	0.702787886784277	-5.15365998592323	0.02081992247121	3.30135871270442	0.193978517771839	0.848044432487618	0.940341649572694	-6.49953206101071	NA	NA	NA	NA	NA	NA	NA	NA
TBCEL	NA	NA	-0.124938639624996	3.77432267395586	-0.305943872441558	0.763875195134006	0.933903178781442	-6.38282153412736	-0.172160374988113	3.5084900925236	-1.14262487701723	0.265969856982071	0.574672991521536	-5.89996884368867	NA	NA	NA	NA	NA	NA	NA	NA
TBCK	NA	NA	0.382317218519923	2.78026301734898	0.588526958549643	0.564983232502621	0.860178161248657	-5.99073144458919	0.0250794965613714	3.78914116653415	0.252679791077215	0.802956208423742	0.923639367272089	-6.55443101007985	NA	NA	NA	NA	NA	NA	NA	NA
TBK1	0	1	-0.099887300452119	3.49096682445766	-0.170713719446907	0.86674259388866	0.964433007694684	-6.34781723904128	0.35205938874019	4.46448697110152	4.20289185208965	0.000395108224997587	0.0116126411302244	-0.0780896560477684	1	0	-0.099887300452119	0.35205938874019	0	0	0.0387727771757309	0.148232649274487
TBKBP1	NA	NA	-0.90821359626615	1.56632487346963	-1.12959549355897	0.276482490586699	0.721769629235429	-5.22013093760839	-0.101237665488119	2.81677021980868	-0.403872773771082	0.690362438887389	0.8749617430455	-6.3558873718756	NA	NA	NA	NA	NA	NA	NA	NA
TBL1X	NA	NA	0.23447137659866	5.13163572142654	0.960193952221966	0.352262317399918	0.771266658040166	-6.19037919960942	-0.122617720641629	5.8486584480583	-0.560434622230401	0.5810741330066	0.814678015488025	-6.52197597416275	NA	NA	NA	NA	NA	NA	NA	NA
TBL1XR1	NA	NA	-0.227160181886015	6.96198078720397	-0.882204572714857	0.391659340523307	0.792967555410295	-6.37230095497322	0.243510371260107	6.5536606681161	2.02568602245198	0.0556032794902693	0.250675078514238	-4.73093029037952	NA	NA	NA	NA	NA	NA	NA	NA
TBL2	NA	NA	0.194891537595398	4.65206459586166	0.90937526553638	0.377609611547453	0.784838636983988	-6.17592456675947	0.201539708516813	4.65481903526114	1.28451890581077	0.212857782274184	0.516264293875876	-5.8466536549325	NA	NA	NA	NA	NA	NA	NA	NA
TBL3	NA	NA	0.156667181366207	4.99728829247137	0.58335772070995	0.568367350402849	0.860814020081187	-6.46708048135139	0.0934428918954922	4.76002317426892	1.10516715630431	0.281506219777678	0.589785894938024	-6.05921418894602	NA	NA	NA	NA	NA	NA	NA	NA
TBP	0	1	0.661232904385952	2.68237638602515	2.00606796526226	0.0633321840127288	0.456963914132704	-4.33376064765965	0.373414970928419	3.21143524649236	3.34898110601379	0.00302046051553516	0.043071408794158	-1.91944147848574	1	1	0.661232904385952	0.373414970928419	1	0	0.0273979857530917	0.0176839710040674
TBPL1	NA	NA	0.561434611371547	2.42846344053816	0.935398531329623	0.364478142097879	0.777004578379095	-5.63864787946667	-0.000884846137203521	3.44155904379788	-0.00912596676162234	0.992804202009443	0.998114697118977	-6.53995395884448	NA	NA	NA	NA	NA	NA	NA	NA
TBRG1	NA	NA	0.15329123378728	2.23946915872182	0.400875348650596	0.694194516980097	0.911753920331584	-5.92995152119462	0.318549149855517	2.42037161464101	0.948350629801381	0.353666277187664	0.654831671297816	-5.91612768553259	NA	NA	NA	NA	NA	NA	NA	NA
TBX2	NA	NA	0.677506595471939	4.89957715345622	2.26605968083823	0.0387627540480023	0.379839536218881	-4.31793498928644	-0.206950037816384	5.10961073949943	-0.906665555754661	0.37480210875577	0.672470824334755	-6.26779578494656	NA	NA	NA	NA	NA	NA	NA	NA
TBX21	NA	NA	-0.618733500920987	-0.779565063109709	-0.544372798861629	0.594228751837017	0.872231609879972	-5.3360135882699	-0.665926673409556	-0.366750010915554	-1.90098761785239	0.0710231452720717	0.289390379253639	-4.17897953332244	NA	NA	NA	NA	NA	NA	NA	NA
TBX3	NA	NA	0.699322345303294	4.04157561170849	2.53188200461528	0.0230800049687443	0.311578807682898	-3.71172318058152	-0.57025032940396	4.40364110263996	-1.58989226122748	0.126702632187499	0.39186577048817	-5.41730206258909	NA	NA	NA	NA	NA	NA	NA	NA
TBXA2R	NA	NA	1.24102166003621	1.08969878460381	2.12989231926075	0.0502430646644748	0.425646178281409	-3.85900749760385	0.560716102037875	-1.22484089527236	1.36302415258362	0.18721696237415	0.484441094499079	-4.72628595699512	NA	NA	NA	NA	NA	NA	NA	NA
TBXAS1	NA	NA	0.0696378455614829	-0.401916046233778	0.069668842779776	0.945382515252965	0.987238338273036	-5.50174506573167	-0.185150853306444	0.493304899518852	-0.865046783849634	0.396723050321369	0.689480862212973	-5.60413162368841	NA	NA	NA	NA	NA	NA	NA	NA
TC2N	NA	NA	2.46067539775535	-0.666764956272748	3.25003236489307	0.005415123597366	0.161127083276652	-2.13257132129071	-0.472084527598464	0.390165014593416	-0.593693236482537	0.559016601441344	0.801029547750972	-5.7653547068735	NA	NA	NA	NA	NA	NA	NA	NA
TCAIM	NA	NA	0.529149954740283	0.849291980408052	0.729169702457045	0.477190266986684	0.826717323038681	-5.42989718959328	-0.083206171716788	2.80817686603367	-0.350946909583852	0.7291011986097	0.893795596346242	-6.37456261457528	NA	NA	NA	NA	NA	NA	NA	NA
TCEA1	NA	NA	0.303229823807621	1.93090573600946	0.490170374429109	0.63114360560232	0.88774526312223	-5.8102300370244	-0.122549244227701	3.28676751209867	-1.16076862937096	0.258675758674874	0.567875618513689	-5.84781240457215	NA	NA	NA	NA	NA	NA	NA	NA
TCEA2	NA	NA	0.490443760264734	-0.389883357015433	0.506924343010343	0.619617923162626	0.883131261121949	-5.38911252001391	-0.246562840940554	0.233635103717751	-1.00669408158129	0.3254656078701	0.629904225602149	-5.41935604038463	NA	NA	NA	NA	NA	NA	NA	NA
TCEA3	NA	NA	-0.207018464862291	7.33948156092391	-1.01546778421457	0.326069501204571	0.754872088097613	-6.25082096986391	-0.00775930937364855	6.43800620171741	-0.0328447472623698	0.974106512538082	0.991864617566494	-6.66425881339644	NA	NA	NA	NA	NA	NA	NA	NA
TCEANC	NA	NA	-0.102460616290697	-0.493455195435538	-0.119283937715074	0.906641844627057	0.977159825859025	-5.48825158732872	-1.56419889116423	1.00763835512699	-2.38389357385742	0.0265777016516101	0.164681327837864	-3.56745060309166	NA	NA	NA	NA	NA	NA	NA	NA
